Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Purchase Frequency
1537,65+,Male,Kitchenware,Home & Garden,151.54,Ohio,N/A,N/A,Winter,5,No,PayPal,Next Day Delivery,No,No,9,Weekly
1538,56-65,Other,Hair Care,Beauty & Personal Care,14.65,Florida,N/A,N/A,Spring,5,Yes,Debit Card,Free Shipping,No,Yes,4,Monthly
1539,65+,Male,Makeup,Beauty & Personal Care,52.22,Michigan,N/A,N/A,Summer,5,Yes,PayPal,Next Day Delivery,Yes,No,4,Bi-Weekly
1540,65+,Male,Pants,Clothing,60.4,Georgia,M,Green,Summer,5,No,Credit Card,Next Day Delivery,No,No,10,Monthly
1541,18-25,Female,Sports Apparel,Sports & Outdoors,103.36,North Carolina,N/A,N/A,Spring,5,Yes,Bank Transfer,Next Day Delivery,Yes,No,11,Weekly
1542,65+,Female,Bedding,Home & Garden,255.29,Ohio,N/A,N/A,Spring,3,No,Debit Card,Next Day Delivery,No,No,8,Weekly
1543,56-65,Female,Blouse,Clothing,88.1,Virginia,L,Green,Winter,4,Yes,PayPal,Express,Yes,No,3,Quarterly
1544,65+,Male,Board Game,Toys & Games,36.71,California,N/A,N/A,Fall,4,No,Credit Card,Express,No,No,14,Bi-Weekly
1545,26-35,Female,Tablet,Electronics,791.63,Texas,N/A,N/A,Spring,5,No,PayPal,Standard,No,No,5,Monthly
1546,18-25,Male,Puzzle,Toys & Games,47.73,New York,N/A,N/A,Spring,4,No,Debit Card,Next Day Delivery,Yes,No,5,Bi-Weekly
1547,56-65,Female,Fitness Equipment,Sports & Outdoors,75.56,New Jersey,N/A,N/A,Winter,3,No,PayPal,Standard,Yes,No,3,Weekly
1548,26-35,Female,Action Figure,Toys & Games,24.8,Virginia,N/A,N/A,Fall,5,No,Credit Card,Express,Yes,No,3,Quarterly
1549,18-25,Female,Garden Tools,Home & Garden,226.37,New York,N/A,N/A,Winter,5,No,Cash,Standard,No,No,5,Monthly
1550,36-45,Male,Puzzle,Toys & Games,27.86,Texas,N/A,N/A,Fall,3,No,PayPal,Standard,No,No,6,Annually
1551,46-55,Male,Smartphone,Electronics,505.51,Texas,N/A,N/A,Summer,5,No,Credit Card,Express,Yes,No,11,Monthly
1552,56-65,Male,Blouse,Clothing,93.12,Florida,XS,White,Fall,5,Yes,PayPal,Standard,No,No,4,Bi-Weekly
1553,36-45,Female,Wallet,Accessories,51.7,Virginia,N/A,White,Fall,5,No,Credit Card,Free Shipping,No,No,4,Monthly
1554,26-35,Female,Kitchenware,Home & Garden,206.94,Michigan,N/A,N/A,Fall,5,No,PayPal,Express,No,Yes,8,Bi-Weekly
1555,36-45,Male,Handbag,Accessories,73.01,Illinois,N/A,Blue,Winter,4,No,Debit Card,Standard,No,Yes,5,Quarterly
1556,36-45,Female,Sports Apparel,Sports & Outdoors,182.04,New Jersey,N/A,N/A,Winter,5,No,Cash,Standard,No,No,8,Annually
1557,46-55,Female,Running Shoes,Footwear,104.8,Michigan,S,Gray,Winter,4,No,Debit Card,Next Day Delivery,No,No,3,Bi-Weekly
1558,36-45,Male,Puzzle,Toys & Games,21.36,Texas,N/A,N/A,Summer,4,No,Debit Card,Express,No,No,3,Quarterly
1559,36-45,Female,Shirt,Clothing,37.11,North Carolina,S,Red,Summer,5,Yes,PayPal,Next Day Delivery,Yes,No,5,Monthly
1560,56-65,Female,Skincare,Beauty & Personal Care,35.3,Pennsylvania,N/A,N/A,Spring,4,No,Debit Card,Standard,Yes,Yes,2,Bi-Weekly
1561,46-55,Male,DVD,Books & Media,26.93,Pennsylvania,N/A,N/A,Spring,5,No,Cash,Next Day Delivery,No,No,4,Monthly
1562,26-35,Female,Magazine,Books & Media,33.95,California,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,No,No,5,Annually
1563,56-65,Male,Fragrance,Beauty & Personal Care,45.87,Georgia,N/A,N/A,Summer,5,No,Debit Card,Next Day Delivery,Yes,No,5,Annually
1564,36-45,Female,Music Album,Books & Media,11.64,Illinois,N/A,N/A,Spring,5,No,Cash,Standard,No,No,4,Quarterly
1565,46-55,Female,Garden Tools,Home & Garden,100.88,Ohio,N/A,N/A,Spring,4,Yes,Cash,Express,Yes,Yes,4,Monthly
1566,56-65,Male,Action Figure,Toys & Games,33.94,Michigan,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,No,No,4,Weekly
1567,18-25,Male,Kitchenware,Home & Garden,85.43,Pennsylvania,N/A,N/A,Winter,4,No,PayPal,Express,No,No,3,Quarterly
1568,18-25,Female,Boots,Footwear,133.87,Florida,M,Blue,Spring,4,Yes,Cash,Express,No,No,5,Bi-Weekly
1569,46-55,Male,Camera,Electronics,216.24,New York,N/A,N/A,Summer,4,Yes,Bank Transfer,Next Day Delivery,No,No,6,Weekly
1570,46-55,Male,Sandals,Footwear,52.92,Texas,L,Green,Winter,5,No,Cash,Free Shipping,No,Yes,4,Quarterly
1571,46-55,Female,Watch,Accessories,103.22,Ohio,N/A,White,Fall,5,Yes,Cash,Free Shipping,Yes,No,6,Monthly
1572,36-45,Female,Fragrance,Beauty & Personal Care,44.25,North Carolina,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,No,4,Annually
1573,18-25,Male,Belt,Accessories,91.75,Florida,N/A,Brown,Summer,4,No,Debit Card,Next Day Delivery,Yes,No,5,Monthly
1574,56-65,Female,Sweater,Clothing,99.42,Michigan,L,Black,Summer,3,No,Cash,Free Shipping,No,Yes,4,Bi-Weekly
1575,18-25,Female,Sunglasses,Accessories,108.06,Ohio,N/A,Black,Fall,5,Yes,PayPal,Express,No,Yes,5,Quarterly
1576,26-35,Male,Decor,Home & Garden,171.32,Ohio,N/A,N/A,Winter,5,No,Credit Card,Next Day Delivery,No,No,9,Quarterly
1577,26-35,Other,Heels,Footwear,93.58,New Jersey,XL,Brown,Spring,5,No,PayPal,Standard,Yes,Yes,4,Monthly
1578,65+,Female,Camera,Electronics,203.94,Ohio,N/A,N/A,Spring,5,No,Cash,Next Day Delivery,No,No,4,Bi-Weekly
1579,56-65,Male,Video Game,Toys & Games,29.88,New Jersey,N/A,N/A,Winter,5,No,Credit Card,Free Shipping,Yes,No,8,Quarterly
1580,46-55,Male,Dress,Clothing,101.79,Ohio,M,Gray,Spring,5,Yes,Bank Transfer,Free Shipping,No,No,8,Annually
1581,36-45,Female,DVD,Books & Media,26.26,North Carolina,N/A,N/A,Fall,4,No,Credit Card,Express,No,No,5,Quarterly
1582,56-65,Male,Skincare,Beauty & Personal Care,55.13,Florida,N/A,N/A,Spring,5,No,Debit Card,Next Day Delivery,No,Yes,4,Bi-Weekly
1583,56-65,Female,Music Album,Books & Media,24.68,California,N/A,N/A,Winter,5,No,Debit Card,Standard,Yes,No,5,Weekly
1584,46-55,Male,DVD,Books & Media,40.8,California,N/A,N/A,Fall,5,No,Debit Card,Free Shipping,No,No,12,Monthly
1585,65+,Female,Furniture,Home & Garden,224.91,North Carolina,N/A,N/A,Fall,5,No,Cash,Next Day Delivery,No,No,5,Monthly
1586,46-55,Female,Jacket,Clothing,60.87,Pennsylvania,M,Gray,Spring,5,No,Bank Transfer,Standard,No,No,4,Monthly
1587,65+,Other,Sweater,Clothing,74.77,Virginia,L,White,Summer,5,No,Credit Card,Standard,No,Yes,3,Bi-Weekly
1588,65+,Male,Casual Shoes,Footwear,128.12,Georgia,L,Blue,Fall,5,Yes,PayPal,Express,Yes,No,13,Annually
1589,56-65,Male,Novel,Books & Media,42.52,Texas,N/A,N/A,Fall,3,No,Debit Card,Standard,Yes,Yes,7,Bi-Weekly
1590,56-65,Male,Tablet,Electronics,564.52,North Carolina,N/A,N/A,Spring,4,No,Debit Card,Next Day Delivery,No,No,5,Quarterly
1591,46-55,Male,Pants,Clothing,50.13,Virginia,M,Gray,Spring,5,No,PayPal,Standard,No,No,6,Bi-Weekly
1592,56-65,Female,Decor,Home & Garden,245.13,Michigan,N/A,N/A,Summer,5,No,Credit Card,Next Day Delivery,No,No,7,Annually
1593,46-55,Female,Jewelry,Accessories,116.97,Illinois,N/A,Gray,Summer,4,No,Debit Card,Standard,No,No,6,Annually
1594,46-55,Female,Casual Shoes,Footwear,155.81,Illinois,M,Black,Winter,5,No,Cash,Standard,No,Yes,7,Quarterly
1595,65+,Female,Sandals,Footwear,172.51,Illinois,L,Green,Fall,4,Yes,Credit Card,Express,No,No,2,Bi-Weekly
1596,18-25,Female,Camping Gear,Sports & Outdoors,116.47,Texas,N/A,N/A,Fall,5,No,Bank Transfer,Free Shipping,Yes,No,5,Annually
1597,46-55,Female,Bike,Sports & Outdoors,268.87,Georgia,N/A,N/A,Spring,5,Yes,Debit Card,Next Day Delivery,Yes,No,6,Monthly
1598,36-45,Male,Magazine,Books & Media,29.54,Georgia,N/A,N/A,Winter,4,No,Cash,Express,No,No,2,Quarterly
1599,36-45,Male,Skincare,Beauty & Personal Care,68.06,New Jersey,N/A,N/A,Spring,5,No,PayPal,Next Day Delivery,No,No,6,Weekly
1600,26-35,Male,Puzzle,Toys & Games,24.63,Illinois,N/A,N/A,Fall,5,No,Debit Card,Free Shipping,No,Yes,3,Quarterly
1601,18-25,Male,Running Shoes,Footwear,136.72,Michigan,S,Green,Fall,5,No,Bank Transfer,Free Shipping,Yes,No,8,Quarterly
1602,18-25,Male,Garden Tools,Home & Garden,80.92,Virginia,N/A,N/A,Winter,3,No,Cash,Free Shipping,No,No,6,Annually
1603,26-35,Female,Skincare,Beauty & Personal Care,52.77,Texas,N/A,N/A,Winter,4,Yes,Cash,Express,No,No,4,Weekly
1604,56-65,Female,Kitchenware,Home & Garden,289.7,Florida,N/A,N/A,Winter,4,No,Bank Transfer,Free Shipping,No,No,9,Monthly
1605,26-35,Female,Hair Care,Beauty & Personal Care,45.36,Pennsylvania,N/A,N/A,Fall,5,No,Credit Card,Next Day Delivery,No,No,5,Annually
1606,56-65,Male,Video Game,Toys & Games,25.27,New York,N/A,N/A,Winter,5,No,PayPal,Free Shipping,No,No,3,Monthly
1607,46-55,Male,Boots,Footwear,119.6,Ohio,M,Black,Fall,4,No,PayPal,Express,Yes,No,4,Weekly
1608,46-55,Male,Fragrance,Beauty & Personal Care,60.34,Ohio,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,8,Bi-Weekly
1609,56-65,Male,Board Game,Toys & Games,17.07,Michigan,N/A,N/A,Winter,4,No,Credit Card,Next Day Delivery,No,No,9,Annually
1610,26-35,Male,Running Shoes,Footwear,86.87,New Jersey,L,Gray,Spring,5,No,Debit Card,Standard,No,No,5,Annually
1611,65+,Female,Makeup,Beauty & Personal Care,40.03,Florida,N/A,N/A,Winter,4,No,Debit Card,Express,No,Yes,2,Bi-Weekly
1612,46-55,Female,Sunglasses,Accessories,123.4,Florida,N/A,Blue,Spring,4,Yes,Credit Card,Express,No,No,8,Annually
1613,46-55,Female,Magazine,Books & Media,35.83,New Jersey,N/A,N/A,Winter,5,No,Cash,Express,Yes,No,5,Quarterly
1614,56-65,Male,Smartwatch,Electronics,664.59,Pennsylvania,N/A,N/A,Summer,4,Yes,Cash,Free Shipping,No,No,7,Weekly
1615,18-25,Female,Jeans,Clothing,42.89,New Jersey,L,Brown,Winter,4,No,PayPal,Standard,No,No,6,Quarterly
1616,36-45,Female,Board Game,Toys & Games,46.92,Virginia,N/A,N/A,Spring,5,No,PayPal,Free Shipping,No,Yes,8,Weekly
1617,36-45,Female,Skincare,Beauty & Personal Care,35.46,Pennsylvania,N/A,N/A,Winter,3,No,Bank Transfer,Free Shipping,No,Yes,6,Quarterly
1618,18-25,Male,Laptop,Electronics,537.37,Illinois,N/A,N/A,Spring,5,No,Cash,Next Day Delivery,No,No,8,Quarterly
1619,65+,Male,Camping Gear,Sports & Outdoors,64.27,New York,N/A,N/A,Winter,5,Yes,Cash,Next Day Delivery,No,No,3,Weekly
1620,36-45,Male,Tablet,Electronics,10.0,Virginia,N/A,N/A,Winter,4,Yes,Cash,Next Day Delivery,No,No,5,Monthly
1621,36-45,Female,DVD,Books & Media,32.16,Georgia,N/A,N/A,Fall,4,No,Bank Transfer,Next Day Delivery,No,No,8,Annually
1622,18-25,Female,Boots,Footwear,177.79,North Carolina,M,Black,Summer,5,No,Debit Card,Next Day Delivery,No,No,7,Monthly
1623,36-45,Other,Running Shoes,Footwear,51.18,New Jersey,M,Red,Winter,5,No,Debit Card,Express,No,No,8,Bi-Weekly
1624,26-35,Male,Bedding,Home & Garden,118.49,Illinois,N/A,N/A,Summer,5,No,Credit Card,Express,No,Yes,8,Annually
1625,36-45,Male,Running Shoes,Footwear,121.88,California,M,Blue,Winter,5,No,PayPal,Express,No,Yes,6,Monthly
1626,65+,Female,Running Shoes,Footwear,102.79,North Carolina,M,Green,Fall,5,No,PayPal,Free Shipping,Yes,No,6,Bi-Weekly
1627,56-65,Female,Magazine,Books & Media,25.49,Georgia,N/A,N/A,Winter,4,No,Credit Card,Standard,Yes,No,9,Monthly
1628,26-35,Female,Kitchenware,Home & Garden,132.74,New York,N/A,N/A,Summer,5,No,Debit Card,Standard,No,No,7,Bi-Weekly
1629,36-45,Male,Music Album,Books & Media,25.4,Michigan,N/A,N/A,Spring,3,No,Bank Transfer,Express,Yes,No,7,Bi-Weekly
1630,36-45,Male,Jacket,Clothing,37.72,New Jersey,XS,Blue,Spring,5,No,Debit Card,Standard,No,No,5,Weekly
1631,46-55,Female,Action Figure,Toys & Games,49.8,New York,N/A,N/A,Fall,4,No,Cash,Express,Yes,No,8,Bi-Weekly
1632,65+,Male,Magazine,Books & Media,34.13,California,N/A,N/A,Fall,4,Yes,Bank Transfer,Next Day Delivery,Yes,Yes,6,Weekly
1633,65+,Female,Wallet,Accessories,104.68,Texas,N/A,White,Fall,5,No,Credit Card,Express,No,No,2,Bi-Weekly
1634,26-35,Male,Music Album,Books & Media,25.23,Texas,N/A,N/A,Spring,4,Yes,Debit Card,Standard,No,No,5,Bi-Weekly
1635,46-55,Male,Tablet,Electronics,372.44,Texas,N/A,N/A,Winter,5,No,Cash,Standard,No,No,6,Annually
1636,56-65,Male,Belt,Accessories,56.58,Georgia,N/A,Blue,Spring,5,Yes,Bank Transfer,Free Shipping,No,No,5,Weekly
1637,65+,Female,Magazine,Books & Media,29.07,Michigan,N/A,N/A,Winter,3,No,Credit Card,Next Day Delivery,No,No,8,Quarterly
1638,56-65,Female,Bedding,Home & Garden,131.04,New Jersey,N/A,N/A,Summer,5,No,Debit Card,Free Shipping,No,No,5,Annually
1639,36-45,Female,Decor,Home & Garden,275.85,North Carolina,N/A,N/A,Summer,3,Yes,Debit Card,Next Day Delivery,No,No,8,Annually
1640,56-65,Female,Bedding,Home & Garden,273.62,Texas,N/A,N/A,Summer,4,Yes,PayPal,Standard,No,No,7,Monthly
1641,56-65,Male,Music Album,Books & Media,34.64,Florida,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,No,No,9,Monthly
1642,18-25,Female,DVD,Books & Media,23.57,New Jersey,N/A,N/A,Summer,5,No,Cash,Standard,Yes,No,5,Bi-Weekly
1643,26-35,Female,Garden Tools,Home & Garden,178.16,Illinois,N/A,N/A,Fall,4,Yes,Bank Transfer,Free Shipping,No,Yes,7,Weekly
1644,65+,Male,Garden Tools,Home & Garden,98.47,New York,N/A,N/A,Summer,4,No,Debit Card,Express,No,No,4,Bi-Weekly
1645,46-55,Male,Boots,Footwear,104.27,Michigan,S,Blue,Winter,4,No,Bank Transfer,Free Shipping,No,Yes,5,Monthly
1646,26-35,Female,Bedding,Home & Garden,168.53,Illinois,N/A,N/A,Fall,5,No,Cash,Next Day Delivery,No,Yes,6,Monthly
1647,65+,Female,Sports Apparel,Sports & Outdoors,204.12,Georgia,N/A,N/A,Fall,5,No,PayPal,Free Shipping,Yes,Yes,10,Quarterly
1648,18-25,Female,Skincare,Beauty & Personal Care,35.42,Ohio,N/A,N/A,Fall,5,No,Cash,Free Shipping,Yes,No,7,Monthly
1649,18-25,Female,Handbag,Accessories,119.52,New Jersey,N/A,Gray,Fall,5,Yes,Debit Card,Next Day Delivery,No,No,6,Weekly
1650,36-45,Female,Fragrance,Beauty & Personal Care,32.1,Pennsylvania,N/A,N/A,Summer,4,No,Cash,Free Shipping,No,No,5,Monthly
1651,18-25,Female,Laptop,Electronics,495.47,Florida,N/A,N/A,Fall,4,No,PayPal,Free Shipping,No,No,7,Weekly
1652,65+,Female,Fragrance,Beauty & Personal Care,65.63,New York,N/A,N/A,Fall,4,No,Bank Transfer,Free Shipping,No,No,4,Weekly
1653,18-25,Female,Jeans,Clothing,66.56,Pennsylvania,M,Green,Fall,5,No,PayPal,Next Day Delivery,No,Yes,3,Weekly
1654,46-55,Male,Casual Shoes,Footwear,114.07,Texas,M,Brown,Winter,3,No,Cash,Express,Yes,No,8,Annually
1655,36-45,Male,Belt,Accessories,35.81,Texas,N/A,Red,Summer,5,Yes,Debit Card,Next Day Delivery,No,No,8,Annually
1656,56-65,Female,Furniture,Home & Garden,210.04,Florida,N/A,N/A,Spring,4,No,Debit Card,Next Day Delivery,No,No,2,Quarterly
1657,65+,Male,Handbag,Accessories,115.13,Pennsylvania,N/A,Red,Summer,3,No,PayPal,Next Day Delivery,No,No,4,Monthly
1658,26-35,Female,Decor,Home & Garden,170.67,Michigan,N/A,N/A,Spring,4,No,Cash,Standard,No,No,6,Quarterly
1659,46-55,Female,Fragrance,Beauty & Personal Care,63.54,California,N/A,N/A,Spring,4,No,Bank Transfer,Next Day Delivery,No,Yes,3,Weekly
1660,56-65,Female,Skincare,Beauty & Personal Care,30.86,North Carolina,N/A,N/A,Fall,3,No,Bank Transfer,Free Shipping,No,No,9,Monthly
1661,56-65,Female,Fitness Equipment,Sports & Outdoors,168.25,Virginia,N/A,N/A,Spring,5,No,Bank Transfer,Standard,No,Yes,6,Annually
1662,18-25,Female,Action Figure,Toys & Games,27.32,North Carolina,N/A,N/A,Spring,5,No,Bank Transfer,Free Shipping,Yes,No,7,Annually
1663,65+,Female,Watch,Accessories,101.68,New Jersey,N/A,Red,Fall,4,No,PayPal,Free Shipping,No,No,4,Bi-Weekly
1664,65+,Male,Fitness Equipment,Sports & Outdoors,274.93,Florida,N/A,N/A,Fall,4,No,PayPal,Free Shipping,No,No,8,Weekly
1665,46-55,Female,Furniture,Home & Garden,50.51,Michigan,N/A,N/A,Winter,5,Yes,Credit Card,Standard,No,No,9,Bi-Weekly
1666,36-45,Female,Makeup,Beauty & Personal Care,57.74,Illinois,N/A,N/A,Summer,5,No,Bank Transfer,Next Day Delivery,Yes,No,4,Annually
1667,46-55,Male,Belt,Accessories,97.81,Pennsylvania,N/A,Gray,Summer,5,No,Cash,Express,No,No,4,Bi-Weekly
1668,36-45,Female,Sneakers,Footwear,46.15,California,XL,Green,Spring,5,Yes,Cash,Next Day Delivery,No,No,6,Weekly
1669,36-45,Female,Camping Gear,Sports & Outdoors,30.53,New Jersey,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,No,No,5,Bi-Weekly
1670,46-55,Other,Kitchenware,Home & Garden,191.05,New York,N/A,N/A,Fall,4,Yes,Credit Card,Express,No,Yes,7,Quarterly
1671,18-25,Male,Skincare,Beauty & Personal Care,58.69,Georgia,N/A,N/A,Summer,5,No,PayPal,Standard,No,No,7,Quarterly
1672,46-55,Female,Makeup,Beauty & Personal Care,48.24,New York,N/A,N/A,Winter,5,No,Bank Transfer,Standard,Yes,No,6,Weekly
1673,26-35,Female,Board Game,Toys & Games,48.86,Florida,N/A,N/A,Summer,4,No,Credit Card,Free Shipping,No,No,7,Annually
1674,36-45,Male,Bike,Sports & Outdoors,76.97,New York,N/A,N/A,Summer,5,Yes,Credit Card,Next Day Delivery,No,Yes,7,Quarterly
1675,36-45,Female,Board Game,Toys & Games,10.0,Georgia,N/A,N/A,Spring,5,No,Credit Card,Free Shipping,No,No,7,Quarterly
1676,46-55,Female,Headphones,Electronics,38.55,Pennsylvania,N/A,N/A,Fall,3,No,Credit Card,Free Shipping,No,No,7,Monthly
1677,26-35,Male,Camera,Electronics,364.66,New Jersey,N/A,N/A,Winter,4,No,PayPal,Standard,No,No,5,Monthly
1678,65+,Male,Fitness Equipment,Sports & Outdoors,157.82,Florida,N/A,N/A,Summer,5,Yes,Cash,Standard,No,No,4,Bi-Weekly
1679,56-65,Female,Boots,Footwear,123.8,Virginia,L,Brown,Spring,4,No,Credit Card,Express,No,No,6,Monthly
1680,36-45,Male,Makeup,Beauty & Personal Care,49.74,Ohio,N/A,N/A,Summer,4,No,Cash,Express,Yes,No,5,Bi-Weekly
1681,36-45,Male,Laptop,Electronics,668.56,California,N/A,N/A,Winter,4,No,Cash,Next Day Delivery,No,No,7,Quarterly
1682,65+,Female,Sports Apparel,Sports & Outdoors,93.77,Michigan,N/A,N/A,Fall,5,No,Credit Card,Standard,Yes,No,2,Monthly
1683,18-25,Female,Novel,Books & Media,24.01,Virginia,N/A,N/A,Summer,5,Yes,PayPal,Standard,No,No,4,Annually
1684,46-55,Female,Action Figure,Toys & Games,42.23,Florida,N/A,N/A,Spring,4,No,Credit Card,Next Day Delivery,Yes,No,7,Bi-Weekly
1685,18-25,Female,Skincare,Beauty & Personal Care,44.93,Texas,N/A,N/A,Winter,5,Yes,PayPal,Free Shipping,No,Yes,9,Annually
1686,46-55,Male,Running Shoes,Footwear,145.29,New Jersey,XS,Blue,Winter,5,No,PayPal,Next Day Delivery,No,Yes,2,Bi-Weekly
1687,36-45,Female,Puzzle,Toys & Games,35.94,Michigan,N/A,N/A,Spring,5,No,PayPal,Free Shipping,No,Yes,6,Annually
1688,26-35,Female,Boots,Footwear,103.31,North Carolina,S,Brown,Summer,5,No,Cash,Standard,No,Yes,3,Weekly
1689,65+,Female,Hair Care,Beauty & Personal Care,70.82,Michigan,N/A,N/A,Spring,5,No,Cash,Express,No,No,4,Monthly
1690,26-35,Female,Decor,Home & Garden,302.14,Virginia,N/A,N/A,Winter,5,No,Bank Transfer,Next Day Delivery,No,No,6,Bi-Weekly
1691,36-45,Female,Hair Care,Beauty & Personal Care,20.84,New Jersey,N/A,N/A,Summer,5,No,Bank Transfer,Standard,No,No,5,Quarterly
1692,65+,Female,Blouse,Clothing,30.31,New York,S,Black,Summer,4,No,Credit Card,Express,No,No,6,Bi-Weekly
1693,46-55,Female,Fitness Equipment,Sports & Outdoors,31.45,Michigan,N/A,N/A,Winter,5,No,PayPal,Next Day Delivery,No,No,5,Bi-Weekly
1694,65+,Female,Fragrance,Beauty & Personal Care,73.07,New York,N/A,N/A,Winter,5,No,Bank Transfer,Next Day Delivery,No,No,8,Annually
1695,46-55,Female,Camera,Electronics,340.67,Illinois,N/A,N/A,Fall,4,No,Debit Card,Express,No,No,4,Monthly
1696,36-45,Male,Music Album,Books & Media,15.03,New Jersey,N/A,N/A,Spring,5,No,Debit Card,Next Day Delivery,Yes,No,3,Weekly
1697,36-45,Male,Skincare,Beauty & Personal Care,58.49,North Carolina,N/A,N/A,Summer,4,No,Credit Card,Express,Yes,No,5,Quarterly
1698,18-25,Other,Smartwatch,Electronics,221.38,Virginia,N/A,N/A,Fall,4,No,Cash,Next Day Delivery,No,No,5,Monthly
1699,46-55,Female,Skincare,Beauty & Personal Care,37.31,North Carolina,N/A,N/A,Summer,5,Yes,PayPal,Express,No,Yes,6,Bi-Weekly
1700,65+,Male,Watch,Accessories,49.59,New York,N/A,Gray,Fall,5,No,Bank Transfer,Express,No,No,12,Annually
1701,56-65,Female,Board Game,Toys & Games,57.56,North Carolina,N/A,N/A,Fall,5,No,Bank Transfer,Express,No,No,5,Annually
1702,26-35,Female,Camping Gear,Sports & Outdoors,10.0,Texas,N/A,N/A,Summer,5,No,Bank Transfer,Express,No,No,4,Bi-Weekly
1703,56-65,Male,Makeup,Beauty & Personal Care,45.03,Illinois,N/A,N/A,Spring,4,No,PayPal,Next Day Delivery,No,No,5,Quarterly
1704,56-65,Male,Fragrance,Beauty & Personal Care,52.04,Georgia,N/A,N/A,Fall,5,No,Cash,Next Day Delivery,No,No,7,Weekly
1705,18-25,Female,Garden Tools,Home & Garden,231.33,New Jersey,N/A,N/A,Fall,4,No,Cash,Standard,Yes,No,7,Weekly
1706,46-55,Male,Boots,Footwear,76.46,Georgia,S,Brown,Summer,5,No,PayPal,Express,No,No,3,Quarterly
1707,46-55,Male,Handbag,Accessories,60.56,Pennsylvania,N/A,Black,Summer,4,No,Debit Card,Express,No,No,4,Quarterly
1708,18-25,Female,Boots,Footwear,13.83,Georgia,S,Gray,Fall,5,No,Debit Card,Standard,Yes,No,5,Weekly
1709,56-65,Female,Garden Tools,Home & Garden,265.49,Texas,N/A,N/A,Winter,4,No,Cash,Free Shipping,No,No,1,Monthly
1710,18-25,Female,Video Game,Toys & Games,19.61,Florida,N/A,N/A,Spring,4,Yes,Debit Card,Next Day Delivery,No,No,5,Weekly
1711,46-55,Male,Furniture,Home & Garden,132.74,New Jersey,N/A,N/A,Winter,5,No,PayPal,Express,No,No,6,Quarterly
1712,36-45,Male,Belt,Accessories,168.04,Texas,N/A,Black,Fall,5,No,Cash,Free Shipping,No,No,7,Quarterly
1713,46-55,Female,Jeans,Clothing,58.05,Texas,M,Brown,Fall,5,No,Debit Card,Next Day Delivery,Yes,No,6,Quarterly
1714,65+,Female,Decor,Home & Garden,200.33,Texas,N/A,N/A,Spring,5,No,Credit Card,Free Shipping,No,No,4,Bi-Weekly
1715,56-65,Female,Magazine,Books & Media,25.32,Michigan,N/A,N/A,Winter,5,No,Debit Card,Standard,No,Yes,3,Quarterly
1716,56-65,Male,Fragrance,Beauty & Personal Care,66.75,California,N/A,N/A,Spring,5,No,Bank Transfer,Standard,No,No,7,Annually
1717,18-25,Male,Laptop,Electronics,498.62,Pennsylvania,N/A,N/A,Winter,5,Yes,PayPal,Standard,No,No,4,Monthly
1718,65+,Female,Music Album,Books & Media,34.56,Michigan,N/A,N/A,Spring,5,Yes,PayPal,Free Shipping,No,No,10,Weekly
1719,26-35,Female,Sneakers,Footwear,175.82,New Jersey,M,Black,Fall,3,No,PayPal,Standard,Yes,No,7,Quarterly
1720,36-45,Male,Sports Apparel,Sports & Outdoors,167.82,Pennsylvania,N/A,N/A,Summer,4,No,Debit Card,Free Shipping,No,No,3,Weekly
1721,36-45,Male,DVD,Books & Media,27.1,Florida,N/A,N/A,Summer,4,No,Bank Transfer,Next Day Delivery,No,No,6,Quarterly
1722,36-45,Other,Heels,Footwear,88.38,Texas,M,Blue,Summer,5,No,Debit Card,Next Day Delivery,No,No,8,Weekly
1723,65+,Female,Camera,Electronics,356.9,Ohio,N/A,N/A,Fall,5,No,Bank Transfer,Free Shipping,No,No,8,Bi-Weekly
1724,46-55,Male,Sunglasses,Accessories,112.52,Virginia,N/A,Red,Fall,5,Yes,Debit Card,Free Shipping,No,No,5,Monthly
1725,26-35,Female,Sandals,Footwear,216.2,California,XS,White,Fall,5,Yes,Bank Transfer,Next Day Delivery,No,Yes,6,Annually
1726,56-65,Female,Heels,Footwear,116.52,Michigan,XS,White,Spring,4,No,Credit Card,Free Shipping,Yes,Yes,4,Monthly
1727,26-35,Female,Sports Apparel,Sports & Outdoors,180.94,Ohio,N/A,N/A,Summer,4,Yes,PayPal,Standard,Yes,No,7,Monthly
1728,56-65,Female,Headphones,Electronics,326.63,New York,N/A,N/A,Winter,4,No,Credit Card,Express,No,No,6,Annually
1729,26-35,Male,Furniture,Home & Garden,34.35,Georgia,N/A,N/A,Summer,5,No,Cash,Express,Yes,No,9,Bi-Weekly
1730,46-55,Male,Handbag,Accessories,91.62,California,N/A,Blue,Summer,4,No,Credit Card,Free Shipping,No,No,8,Quarterly
